longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.3426,40.6603,10,3780,1197,1390,630,4.5094,14999
-123.7001,39.5499,43,7973,2344,3292,1139,7.5382,144853.93
-115.8762,39.6206,49,12024,2642,4248,1503,10.6401,144359.72
-116.2684,34.1327,33,4920,1644,3655,1230,14.5686,335146.76
-118.0594,39.8522,30,9392,2371,2385,1174,13.3273,193572.97
-122.5363,40.787,23,11400,3550,4458,1900,8.0554,98576.72
-118.3051,37.9866,5,5190,1574,5228,1730,9.101,107274.18
-121.1498,35.4803,30,4572,1092,4911,1524,14.7594,274474.21
-114.3435,32.571,31,2451,742,2309,817,11.7277,235043.48
-118.5482,38.2985,26,2275,585,1254,455,10.7131,190535.75
-120.1874,39.7734,16,3507,1115,3937,1169,5.6968,14999
-118.8035,39.502,18,6328,1314,4043,1582,5.3258,14999
-123.3378,40.2292,13,4497,1377,4374,1499,5.5898,93051.81
-117.7292,35.8748,48,4473,824,3900,1491,4.975,110833.92
-123.2732,34.708,52,11748,2572,6137,1958,11.145,339152.94
-116.9809,34.9095,32,3216,1061,1800,536,2.5397,48623.04
-121.7314,36.4904,45,7329,2299,2826,1047,14.4278,349265.49
-115.4795,40.3132,12,3944,1263,1068,493,7.9813,62360.21
-119.9189,40.8852,34,12047,3507,4913,1721,3.8359,29949.06
-119.9011,38.9575,48,2820,965,1536,705,13.5958,227984.94
-119.92,35.5246,38,3664,1131,2516,916,12.3428,281517.29
-115.9037,34.477,7,5664,1978,5202,1888,2.8486,47508.49
-121.933,40.2224,47,8100,2534,4652,1620,4.2615,50243.8
-116.177,37.5513,33,5070,1122,4438,1690,8.4336,111207.52
-120.6129,33.4121,3,5787,1168,5307,1929,4.916,127763.63
-123.4741,32.9685,34,3516,670,1729,586,7.3234,216402.59
-119.876,39.9978,13,1278,291,1239,426,7.4346,84025.26
-117.676,41.5985,18,3472,808,1190,434,3.5892,14999
-122.2925,35.4141,7,828,199,456,138,12.1694,251764.36
-123.691,38.4589,8,1374,302,1167,458,14.4206,299983.01
-119.7796,35.3956,4,9156,2830,5337,1526,10.4272,218977.16
-114.7106,36.5229,45,4000,1166,2733,1000,12.0262,214557.98
-123.5794,37.4589,49,8946,3041,3618,1278,10.8721,281121.64
-119.4193,37.0203,29,9645,3154,4488,1929,7.4656,98828.37
-117.7609,33.7519,14,9044,1757,4465,1292,3.7365,42480.99
-122.7362,35.1535,31,1530,346,1109,510,4.1672,130948.9
-120.9205,37.2572,33,5115,1481,5431,1705,12.5103,243666.27
-118.7726,38.9914,32,9880,2454,3047,1235,10.3214,168255.63
-121.8603,38.5029,7,4572,1448,2106,762,9.4873,168441.3
-114.466,38.5394,16,8430,2549,2879,1405,13.5576,174965.85
-116.0445,38.1949,50,3724,785,1128,532,8.6713,119108.05
-122.0618,35.4949,27,11310,2052,6532,1885,11.2138,319685.72
-114.6761,33.243,23,2718,747,1095,453,1.3,44657.05
-117.8352,39.3057,49,3984,933,1206,498,11.5102,156503.72
-123.9884,39.6807,34,10500,3099,4026,1500,10.6289,155644.05
-114.5906,38.0714,11,10952,3642,3016,1369,14.6148,208682.0
-123.2872,41.2442,48,774,241,389,129,0.6327,14999
-118.1398,37.1932,5,1220,280,658,305,6.9321,144972.23
-117.6366,37.5971,1,9385,1840,6253,1877,14.3122,267739.15
-120.2451,33.3099,27,2880,591,1526,576,11.6591,271552.62
-121.3318,41.4533,32,1368,306,482,171,7.3153,81161.08
-123.1706,36.8986,50,312,69,194,78,11.7601,261613.55
-117.3929,38.747,15,4977,1288,3652,1659,12.6816,157238.86
-118.6644,38.3136,31,6980,1969,4489,1396,1.3677,14999
-122.2036,39.8403,17,6736,1800,3623,1684,7.2285,55368.24
-119.3279,38.0909,10,3504,1131,1308,584,7.2732,56365.53
-121.5136,37.5028,7,15616,3319,4177,1952,6.6771,134881.04
-121.8655,40.2004,23,8766,2793,3134,1461,11.9136,184534.0
-122.6828,35.9954,6,11328,2148,4471,1888,4.0095,92058.37
-117.0325,33.9944,25,13600,3532,3472,1700,12.2815,226668.65
-114.6363,39.0219,14,3312,773,2743,828,10.2404,112794.07
-120.971,33.5678,5,1974,635,945,282,9.7811,239603.52
-124.0712,32.649,7,4456,1106,1601,557,1.265,157061.32
-122.5776,41.7408,20,2368,686,1560,592,13.9481,221991.25
-117.784,41.444,48,7970,2540,4528,1594,10.2117,102148.2
-123.1081,36.3921,44,5520,1710,1970,690,9.3611,243067.82
-121.6378,33.8731,51,4461,1207,4872,1487,5.277,174816.42
-114.3425,35.5204,10,6104,1230,2582,872,5.8468,119162.99
-118.9901,35.078,40,9904,2306,2534,1238,12.0865,271994.73
-120.6308,34.7042,23,3288,979,3752,1096,11.1837,266279.85
-118.039,40.7822,11,7630,1412,2225,1090,12.185,123176.73
-117.1606,37.3248,38,11640,3720,4674,1455,5.7303,132760.58
-116.4348,40.2792,9,3132,713,2389,783,7.6389,26130.76
-115.2161,37.8613,17,11732,2600,4121,1676,4.5935,22889.11
-123.8192,36.6311,25,8491,2789,4107,1213,6.1575,127828.61
-116.9032,36.8448,52,3188,843,2303,797,11.8848,207782.17
-116.1616,37.8329,42,9110,2651,4682,1822,8.9507,131868.53
-115.8517,32.7692,11,9050,2018,6274,1810,11.1015,233689.61
-118.2954,32.9496,49,2817,781,3274,939,12.8893,306911.7
-118.0024,34.9195,2,6657,1360,3260,951,5.7282,86561.0
-114.9317,40.0117,46,5130,1098,3107,1026,11.7208,148540.63
-117.8332,34.715,44,10276,2368,4420,1468,9.1636,221539.97
-114.9684,34.974,18,7880,2034,5633,1970,2.7518,53367.43
-116.455,37.2391,17,7302,2215,3047,1217,12.0774,174657.0
-118.2809,39.583,23,10542,2532,4043,1506,7.8526,111476.43
-122.4118,33.5675,46,9200,2721,6062,1840,12.1148,328876.25
-119.9379,33.5419,15,1284,434,776,321,0.8432,64503.17
-120.3929,38.8039,9,6144,1212,2675,1024,12.3277,273758.05
-117.2167,39.7523,18,660,200,341,132,10.1248,133487.73
-120.5572,37.2887,8,410,74,180,82,13.107,247735.4
-123.0322,39.3007,11,762,237,309,127,9.7282,145220.58
-114.849,37.4886,46,7960,2031,6759,1990,6.59,67687.2
-119.5155,35.1081,14,5316,1244,3186,1329,13.7045,282161.7
-115.5123,34.3611,51,2576,656,1109,322,9.3147,228922.6
-116.6218,37.9834,6,8695,1742,3509,1739,6.0007,14999
-123.6702,34.3628,41,6665,2280,4059,1333,6.0878,185431.73
-115.5428,38.8116,25,8340,1808,4578,1668,5.7373,21346.26
-114.6153,35.8909,1,8379,2305,2511,1197,7.0711,104274.76
-124.0456,40.1612,24,930,265,505,155,7.2726,151618.34
-123.2913,33.765,31,2220,754,1382,444,7.9993,168730.47
-123.8312,41.7496,11,11608,2985,4887,1451,5.9102,14999
-124.0809,33.9456,35,4548,818,3165,1516,2.6858,71871.61
-124.0737,38.7055,31,896,305,488,224,8.973,173361.36
-122.5429,38.1503,42,7410,2052,4681,1482,2.4054,18920.29
-122.2446,40.189,52,9247,2475,3562,1321,5.5863,47280.21
-118.1146,34.4004,13,546,147,162,78,6.7923,145310.41
-124.3196,38.2331,5,5010,911,3438,1002,11.1466,227787.71
-124.1089,36.7152,41,7008,1849,2948,1168,10.6597,256522.94
-119.4847,35.7458,35,2226,623,2124,742,1.906,28463.35
-116.0284,36.6591,16,5100,1457,2563,850,2.3551,21086.08
-122.5631,36.5792,22,1841,616,639,263,10.5021,270502.36
-115.1247,38.6687,18,12936,3040,3345,1617,14.3392,215789.82
-121.7471,36.3169,7,6282,1409,2397,1047,4.7905,135083.41
-115.2713,33.5433,51,14792,4553,4745,1849,4.2179,51599.05
-124.0135,37.7711,44,9568,3148,3144,1196,7.9058,207065.12
-115.3304,41.4505,35,4164,941,1466,694,11.3959,51523.0
-123.8018,38.6154,28,7896,1624,2608,987,14.2695,234579.53
-117.7927,36.7747,40,9390,2036,5087,1878,1.5509,14999
-122.7425,37.9507,8,7464,1681,2811,933,9.1657,234502.61
-121.7529,34.8628,29,3507,792,2342,1169,1.0695,52257.63
-118.0422,34.4305,23,1323,426,483,189,11.9023,257297.74
-117.3497,38.0871,49,608,178,520,152,2.806,42852.46
-114.7836,41.6103,50,3198,652,2754,1066,7.5146,40051.74
-115.7895,32.5857,36,8240,2124,4546,1648,8.8536,209262.29
-116.4418,33.6235,15,2720,630,853,340,6.1312,162536.73
-116.4738,40.5768,22,11562,3675,4469,1927,9.9738,104500.54
-123.8864,41.5146,2,2320,446,1561,464,4.0654,14999
-122.452,38.076,21,7504,2545,2251,938,13.4054,232419.71
-118.3053,40.6243,47,10158,3238,3456,1693,7.7259,89759.07
-119.3429,41.3726,7,8765,2750,4156,1753,6.9545,45173.34
-114.3816,39.9168,47,3780,1149,3768,1260,14.8816,222485.43
-120.4593,36.6586,43,12328,3949,5169,1541,3.9562,65004.86
-115.2093,36.8538,12,5523,1845,6145,1841,10.7642,173671.57
-116.9299,34.9392,24,12292,3125,3833,1756,2.664,14999
-116.7165,39.3569,20,935,195,515,187,13.2945,169434.54
-117.063,38.227,33,4048,1016,3099,1012,10.4477,138158.6
-122.6229,38.4965,9,3752,814,1549,469,12.6002,169188.49
-115.1302,33.6944,37,4974,907,5053,1658,2.2824,37079.18
-115.7039,33.8443,45,315,95,215,63,4.2492,97426.72
-115.0764,37.0848,24,13992,3151,5423,1749,7.2376,56358.23
-117.3649,36.2154,19,4176,1140,2266,696,8.8626,172110.7
-116.1293,35.4582,29,8322,2193,4411,1387,10.1767,162095.38
-119.8308,40.2053,24,10332,3123,4438,1722,12.9893,163545.72
-118.7061,33.723,33,11392,3848,4663,1424,2.5253,80450.2
-119.9747,35.6409,21,7788,1495,4956,1947,4.669,69096.13
-119.0366,38.1228,33,4192,1088,2566,1048,4.5002,27566.05
-122.6772,36.5969,44,10381,2507,3056,1483,13.411,315699.2
-119.6572,38.9335,42,6762,2119,2719,1127,1.3947,37412.28
-116.3139,33.8545,27,10878,2331,3727,1813,2.8523,74716.33
-123.7917,33.3771,45,3066,979,1033,438,12.4016,309032.29
-115.3457,33.5609,8,11830,2658,3434,1690,5.6278,75392.37
-119.0984,35.5492,9,7380,1774,4212,1476,2.013,30014.72
-123.5988,34.3548,39,4930,1177,3018,986,8.0876,191700.59
-114.7352,40.8179,13,9667,2489,4679,1381,10.0226,142964.94
-121.0551,41.6572,28,13447,3408,6368,1921,10.0272,140754.44
-117.201,37.9523,46,14896,4041,5579,1862,1.4902,42201.38
-117.7906,41.2294,21,15872,3901,4104,1984,2.2787,14999
-123.2372,40.2772,48,3740,840,2465,935,9.24,130344.96
-117.9864,36.5007,11,5048,1246,4199,1262,14.07,242528.34
-115.7155,40.4116,32,7548,1604,3424,1258,11.0398,153512.08
-118.2637,41.8239,6,5142,1040,5968,1714,12.3428,122598.59
-116.7296,38.9357,40,5520,1689,2274,690,12.6319,188857.99
-122.4638,41.5276,30,1125,377,819,375,12.9766,189463.38
-123.9337,35.1185,23,9282,1941,3801,1547,14.8002,347079.95
-121.6326,39.02,10,369,90,324,123,3.6475,42325.25
-114.4565,35.8599,34,1840,390,808,368,2.3593,14999
-121.9346,37.6069,18,316,59,216,79,5.0439,118199.12
-115.9346,33.1568,18,7520,1431,6253,1880,8.1737,128766.78
-122.4462,41.4613,4,5245,1273,3293,1049,11.3116,166004.98
-114.8957,37.3908,38,9520,2697,3669,1360,2.5259,52417.62
-121.6409,35.3845,51,1392,256,1359,464,7.2868,211107.56
-121.9845,35.6316,45,2176,671,1486,544,9.6292,244248.4
-122.1351,36.6443,22,3456,855,1530,576,6.9353,121936.41
-121.1323,37.7853,7,3840,1303,1452,640,6.1497,98017.26
-120.053,35.7355,44,3885,842,1752,555,11.3021,254857.7
-119.7048,33.02,9,955,181,565,191,3.5116,120026.72
-121.793,40.5762,41,3927,740,1254,561,9.4716,137015.73
-117.8839,35.6506,12,9380,2983,5083,1876,3.6207,14999
-115.469,37.8564,9,8988,2938,2993,1284,13.8249,197468.27
-114.4466,35.8019,16,9688,3040,2994,1211,10.1854,142854.9
-123.4712,35.2484,12,1776,346,757,222,3.2111,120317.76
-117.2598,40.5985,47,7140,2011,2954,1428,10.8986,187528.53
-115.975,34.324,17,7380,1820,4492,1845,3.5488,86209.46
-116.234,36.4772,6,2268,468,1780,567,13.8875,273484.19
-124.2751,33.0705,41,1428,480,1226,357,6.2706,183751.0
-119.7134,32.9819,41,6528,2197,2697,1088,7.4949,199339.37
-123.784,41.1596,13,5780,1254,2336,1156,9.026,161741.86
-122.2245,41.7192,22,8824,2879,3273,1103,7.3997,50791.75
-119.8727,35.6519,26,5649,1413,2194,807,8.5147,161373.31
-124.0708,35.2623,52,7296,1581,2075,912,4.6621,180027.91
-120.5494,38.6425,49,8532,2776,3970,1422,14.105,260955.43
-116.8344,39.4549,22,1782,415,684,297,14.6066,185165.91
-116.7568,40.2339,33,2400,753,2611,800,7.7456,41032.22
-117.2855,37.8691,38,4430,1391,1788,886,11.8918,180643.63
-117.9187,39.7775,15,5976,1530,3693,1494,3.1439,14999
-119.171,38.5382,6,469,97,231,67,2.3543,14999
-123.4205,35.039,23,7224,2078,3363,1032,3.3704,92989.96
-120.3692,32.9641,5,2532,858,1557,633,1.3326,46836.3
-118.137,36.9802,35,832,261,464,208,9.0599,158468.41
-116.5272,35.9436,49,1770,587,1064,354,9.2886,173564.54
-122.6814,38.5432,3,1824,635,684,228,14.0617,193687.79
-118.7578,32.7807,52,7480,2168,2699,935,5.2621,129130.72
-118.2913,41.208,30,4608,1345,3438,1152,11.3971,99678.63
-124.1086,41.4878,29,4340,1010,2819,1085,14.7179,271615.32
-120.5621,35.444,36,3024,1022,1627,504,10.3601,200357.24
-119.1489,37.2973,44,7860,2624,3182,1572,5.2412,76295.84
-118.534,35.6848,41,3696,1023,2946,924,5.9666,65258.41
-122.2344,41.1323,10,4320,1316,1611,720,4.0532,14999
-114.8574,39.2949,27,13559,4330,5633,1937,2.9019,14999
-121.6344,34.204,50,11408,2520,4216,1426,13.191,303079.98
-114.5295,36.4563,7,720,141,494,144,9.1927,122234.84
-123.8661,36.101,33,3440,912,2428,860,11.4874,248877.27
-116.8581,39.0837,31,13860,4773,4767,1980,4.1334,30881.32
-124.1592,34.8531,51,12832,3784,4706,1604,1.7091,81957.64
-114.741,38.3891,21,2712,593,2214,904,1.1822,14999
-117.3682,34.7545,7,4660,1270,2541,1165,8.8999,151043.33
-122.4362,36.9525,38,756,219,601,189,3.4506,119012.33
-116.4681,38.4837,40,3534,690,3545,1178,2.7874,14999
-115.009,32.8016,25,1470,389,1249,490,0.9507,14999
-123.352,33.9694,5,7800,1725,6315,1950,9.7388,224603.34
-117.4652,38.9283,19,4866,1366,3675,1622,2.9354,14999
-118.8354,41.1515,31,1299,417,984,433,5.5414,32072.78
-124.1676,40.5213,16,2000,622,682,250,5.1429,100592.0
-124.212,39.1191,45,2120,591,926,265,11.3559,196222.92
-114.7998,36.0802,22,7104,2270,4015,1776,4.7634,41453.33
-114.3985,39.9189,33,11478,2287,6446,1913,5.0329,20206.55
-117.1334,35.4048,40,858,222,840,286,13.5197,250263.33
-123.0109,33.8633,12,5715,1848,3962,1905,9.537,208279.15
-117.7558,39.4354,34,483,163,158,69,9.5929,111934.1
-115.9427,34.1184,25,11312,2060,3622,1414,9.2044,172244.65
-117.2197,34.2145,45,1435,315,620,205,11.4349,254422.14
-122.7418,33.9285,3,7440,1450,4031,1860,6.8315,207436.5
-118.6874,39.3674,11,9064,1962,3779,1133,7.6646,132989.16
-123.5123,36.7362,8,1686,586,759,281,12.5254,265856.47
-118.9583,39.4738,39,256,60,159,64,7.8544,137602.13
-120.0096,34.7406,2,1596,298,1141,399,1.7132,14999
-117.4649,41.3014,22,3816,1242,1156,477,10.2688,89795.63
-118.2423,35.1843,5,1392,331,464,174,12.0328,242577.7
-124.3236,34.9815,21,2695,618,1306,385,6.9754,189690.64
-121.8349,36.7941,32,1208,218,450,151,3.7947,115601.74
-124.1121,36.7699,18,7005,2250,3515,1401,7.8941,153387.07
-124.2719,37.222,11,3816,981,2759,954,6.919,188659.57
-115.0143,33.8343,12,3618,723,3659,1206,13.6627,277233.31
-123.4465,34.0235,13,1719,434,1313,573,6.0586,191642.12
-124.0384,40.8753,39,650,120,319,130,6.3178,132367.01
-117.9441,40.3684,31,5076,1534,4553,1692,10.1903,140978.08
-121.624,35.849,52,10836,2994,6083,1806,8.5642,238987.52
-123.4508,40.9547,51,8370,2686,4472,1674,10.0735,153709.52
-124.0966,38.5127,35,4356,1480,4085,1452,10.0358,207129.59
-123.1021,41.9198,18,8655,2585,4759,1731,10.5804,150025.54
-119.6842,36.4554,5,6230,1258,3547,1246,11.198,210059.2
-122.8111,33.4298,28,3385,652,2267,677,13.115,328161.65
-119.6643,40.0542,9,7444,2182,5271,1861,4.1479,84961.38
-121.2844,37.2902,11,5706,1664,2362,951,3.2491,40398.07
-122.8564,38.3485,23,9464,2740,3074,1352,4.3827,41472.6
-121.9834,39.2094,32,2442,836,1192,407,13.2079,220563.56
-122.4406,38.4553,22,8904,2952,4363,1484,2.8694,43106.04
-116.1616,34.8236,33,6968,1756,2674,871,12.0987,227102.69
-121.2543,36.1546,35,3175,644,1703,635,8.9903,196289.52
-120.4053,38.9109,9,6016,1699,4255,1504,8.5164,168176.27
-117.7084,36.3535,51,2208,490,1273,368,13.0646,277797.16
-115.3647,41.3767,41,1119,363,975,373,3.3193,14999
-121.6375,33.0961,17,5860,1146,3805,1465,3.3456,182255.91
-122.5724,40.7612,14,3484,1100,2432,871,6.5841,15246.14
-115.4456,34.3746,30,575,130,292,115,12.0886,279247.37
-117.7999,35.424,18,9170,3106,3899,1834,2.0262,70551.08
-120.9411,40.9093,17,4550,1076,1925,650,2.9172,14999
-119.014,35.3562,41,8115,1982,4477,1623,13.5389,239914.6
-123.6011,38.4122,8,11478,2598,5235,1913,9.3515,205671.88
-121.4557,38.0602,33,3820,852,2953,955,5.1865,61516.28
-117.8058,38.3909,34,11136,2713,5508,1856,12.2737,157501.17
-123.736,35.5144,8,2920,1012,1738,584,12.0556,313603.56
-122.1388,35.1556,37,3304,1098,856,413,14.389,336780.1
-121.7388,39.5048,5,816,216,225,102,6.3653,41766.24
-121.3394,41.4808,48,7203,2080,3332,1029,6.067,69873.04
-123.8736,40.2371,5,9680,2782,3910,1936,6.6004,105651.26
-116.8858,36.2029,47,624,198,300,104,6.4917,111356.7
-118.2544,40.8298,10,5058,1356,4613,1686,14.3584,125437.93
-118.0366,36.17,1,2757,894,2205,919,1.7111,14999
-115.3101,35.5363,9,6156,1193,3179,1539,13.6917,226953.02
-116.7041,34.302,31,2716,917,1137,388,6.5265,190598.9
-114.6923,38.5518,8,7780,1479,5031,1945,1.6593,14999
-116.8448,38.3469,19,1690,314,910,338,6.2279,29698.06
-117.958,41.6197,33,9210,1914,6257,1842,9.8863,127430.45
-121.4794,35.1585,18,1645,405,974,329,3.7312,71561.26
-115.8768,41.1723,5,7605,2117,3429,1521,10.7171,93925.09
-115.8857,39.5022,46,12775,2892,6319,1825,10.0656,118136.28
-116.7846,37.1488,49,9072,1895,3038,1296,5.4302,56485.22
-119.3409,37.9487,43,12110,3500,5662,1730,3.5301,38566.42
-121.2187,38.4282,3,5635,1223,1939,805,10.2535,167759.28
-123.3121,32.5818,18,6892,1908,5966,1723,5.4445,199403.71
-115.5693,37.5343,50,9432,2354,3476,1179,6.0545,27539.7
-117.1545,40.5817,27,2415,560,1305,483,13.8001,218433.18
-115.8636,40.0416,6,498,132,364,166,2.8953,14999
-122.9767,35.4646,42,1905,513,2104,635,2.3945,79936.9
-123.7387,35.8245,51,10336,2271,3369,1292,3.9858,162818.66
-122.7689,35.1411,16,6078,1883,3462,1013,5.2974,156246.52
-120.1597,38.9558,24,8170,2107,3815,1634,13.1945,175739.27
-121.8198,40.1849,52,7690,2335,4806,1538,5.2887,103987.24
-114.9304,39.5455,19,5448,1715,2967,908,1.245,14999
-117.7269,40.1191,50,1588,515,1144,397,9.7008,135917.19
-117.466,40.515,28,2884,621,2117,721,7.6971,87335.22
-117.5364,38.043,37,3936,803,4237,1312,10.1392,152478.63
-124.3407,37.8121,49,1165,322,494,233,2.3691,72497.57
-122.9092,37.8494,21,5060,1101,3078,1012,5.4403,95484.06
-114.8965,40.7337,25,5976,1414,4366,1494,6.5498,14999
-121.2146,39.3436,48,1179,266,1087,393,2.5407,14999
-121.7048,36.3757,5,7903,2091,3098,1129,7.0079,150156.99
-119.1164,38.6632,23,5140,1501,3902,1285,1.0955,32047.64
-123.6878,33.3401,52,2511,875,1928,837,12.5099,376335.77
-116.2841,34.7175,33,8595,1973,3661,1719,9.9265,190594.85
-115.6652,33.0502,12,4308,1237,4849,1436,1.7638,80474.55
-119.6189,37.7468,4,6188,1833,3249,1547,8.9151,168328.25
-114.5465,41.3083,32,11844,3708,5295,1974,12.873,121441.53
-120.9156,41.5184,25,3435,821,1714,687,13.3416,206645.18
-119.2872,38.3119,52,14504,3227,4600,1813,11.2166,258038.85
-123.2352,41.0254,9,5817,1249,2054,831,3.4786,26977.5
-117.0049,33.8131,45,2240,651,1858,560,3.4837,53575.48
-117.5357,41.7938,20,9737,2273,4340,1391,0.9131,14999
-124.1757,33.8444,51,2745,673,2216,915,2.0388,122185.76
-118.0023,33.7002,20,4732,1235,1511,676,14.0219,320795.68
-121.4821,41.8001,48,4576,929,1742,572,12.6115,169396.63
-118.5379,34.8854,12,6220,1176,3545,1244,12.4633,270317.0
-117.6564,34.0238,48,8415,2240,3886,1683,7.2004,151341.45
-123.229,36.0616,12,5745,1552,3619,1149,9.2375,240156.12
-116.0444,38.0869,20,12250,2951,3716,1750,10.3411,162521.55
-120.9985,38.0202,48,11976,3344,3698,1497,12.3392,220657.25
-121.3528,34.9059,21,1380,441,693,345,4.2385,87674.49
-114.6259,34.1385,10,14752,3975,5058,1844,5.7994,89679.48
-116.4439,37.2648,31,9660,2722,4057,1610,1.1533,40213.35
-115.3814,35.3749,29,5916,1817,5766,1972,11.4247,186628.69
-117.9075,35.7743,3,6284,2100,4786,1571,1.3308,14999
-117.4104,38.8074,30,8320,1543,3070,1040,3.999,14999
-117.5939,33.536,7,4024,928,1569,503,9.0174,157556.67
-123.0699,38.988,6,4195,1004,2085,839,3.0736,14999
-117.1457,39.2364,43,7356,2411,5775,1839,11.4394,200696.16
-119.4315,41.0007,22,5805,1991,5843,1935,6.6321,77315.62
-119.2488,35.8102,48,3024,900,2567,1008,6.5303,113286.25
-120.1693,40.6289,27,8372,2775,4150,1196,8.7023,61840.42
-120.4544,36.373,1,5243,1730,1850,749,10.5862,220042.22
-123.1797,41.0703,15,3318,785,1647,474,3.2168,14999
-123.6006,33.9382,26,7758,1485,2835,1293,14.2575,372725.69
-117.912,36.5831,37,7784,2581,2760,973,11.5173,237737.52
-118.7934,37.4858,37,11151,3196,5552,1593,11.2231,169506.92
-123.4938,36.5379,15,845,175,496,169,4.2681,109660.07
-116.009,34.2639,49,5327,1621,2003,761,2.4306,90681.22
-124.3066,33.6739,31,3756,1050,1926,626,0.6447,63543.14
-123.2665,38.2419,37,12180,3977,4116,1740,14.9448,297443.26
-117.8081,40.4148,24,7080,1546,3656,1416,6.5909,57606.24
-120.2012,35.8175,31,3776,1152,1291,472,5.9188,140094.3
-118.1218,35.2626,50,9065,2108,2716,1295,12.0893,290522.12
-117.2222,34.5828,48,2256,484,874,376,2.3482,16777.13
-116.6494,34.1784,29,5384,1872,1554,673,12.0101,274788.52
-116.4481,40.4355,6,2009,537,898,287,0.6866,14999
-121.9119,41.7204,1,8736,2845,4380,1456,10.9382,113462.51
-120.2027,33.8455,5,6005,1284,3571,1201,10.1371,264189.71
-123.7067,33.509,42,7816,2074,4138,1954,7.5242,180893.86
-122.2507,36.2222,25,3420,843,2633,855,9.4418,169096.07
-119.5292,37.312,42,2216,554,1813,554,8.9319,161390.94
-122.3314,38.9752,40,1200,251,449,150,4.5322,74881.5
-114.3785,40.3748,32,3156,753,2392,789,10.1613,110298.67
-117.2166,39.5,9,14248,3650,5401,1781,6.511,58529.37
-116.0121,38.0171,22,1176,261,375,147,7.7692,59105.66
-123.6767,39.1365,50,4325,890,2831,865,9.5275,172613.45
-116.3633,38.2202,33,3112,983,2255,778,7.8273,32420.44
-115.2204,41.0743,5,2163,491,1946,721,7.7015,25077.56
-121.6568,33.3799,26,4608,1149,3883,1536,6.502,161252.67
-114.359,41.5624,46,11928,2367,5668,1988,5.2529,14999
-121.6503,41.2816,43,5154,1706,5902,1718,8.6595,92955.51
-116.5319,34.3252,48,8585,2625,4257,1717,7.4637,147753.34
-116.2298,36.3913,26,1656,546,699,207,8.2728,89645.85
